date,item,m_가락시장,m_강서농수산물시장,m_구리농수산물시장,m_노량진시장,m_마포농수산물시장,m_부산민락어민활어직판장,m_소래포구종합어시장,m_수원농수산물시장,m_안양평촌농수산물시장,m_인천종합연안부두어시장,avgPrice,avgPrice_lag_1
2015-05-31,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-05-31,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-05-31,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-05-31,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-01,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-01,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-01,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-01,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-01,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-02,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-02,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-02,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-02,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-02,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-03,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-03,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-03,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-03,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-03,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-04,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-04,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-04,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-04,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-04,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-05,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-05,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-05,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-05,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-05,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-06,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-06,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-06,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-06,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-06,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-07,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-07,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-07,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-07,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-07,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-08,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-08,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-08,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-08,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-08,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-09,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-09,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-09,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-09,농어,0,0,0,1,0,0,0,0,0,0,27500.0,25000.0
2015-06-09,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-10,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-10,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-10,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-10,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-10,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-11,농어,1,0,0,0,0,0,0,0,0,0,30000.0,25000.0
2015-06-11,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-11,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-11,농어,0,0,0,1,0,0,0,0,0,0,25000.0,27500.0
2015-06-11,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-12,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-12,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-12,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-12,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-12,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-13,농어,1,0,0,0,0,0,0,0,0,0,25000.0,30000.0
2015-06-13,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-13,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-13,농어,0,0,0,1,0,0,0,0,0,0,27500.0,25000.0
2015-06-13,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-14,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-14,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-14,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-14,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-14,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-15,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-15,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-15,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-15,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-15,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-16,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-16,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-16,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-16,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-16,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-17,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-17,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-17,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-17,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-17,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-18,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-18,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-18,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-18,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-18,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-19,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-19,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-19,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-19,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-19,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-20,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-20,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-20,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-20,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-20,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-21,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-21,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-21,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-21,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-06-21,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-22,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-22,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-22,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-22,농어,0,0,0,1,0,0,0,0,0,0,30000.0,27500.0
2015-06-22,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-23,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-06-23,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-23,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-23,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-06-23,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-24,농어,1,0,0,0,0,0,0,0,0,0,30000.0,25000.0
2015-06-24,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-24,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-24,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-06-24,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-25,농어,1,0,0,0,0,0,0,0,0,0,20000.0,30000.0
2015-06-25,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-25,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-25,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-06-25,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-26,농어,1,0,0,0,0,0,0,0,0,0,30000.0,20000.0
2015-06-26,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-26,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-26,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-06-26,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-27,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-27,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-27,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-27,농어,0,0,0,1,0,0,0,0,0,0,25000.0,30000.0
2015-06-27,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-28,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-28,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-28,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-28,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-28,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-29,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-29,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-29,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-29,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-29,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-06-30,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-30,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-30,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-06-30,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-06-30,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-01,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-01,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-01,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-01,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-01,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-02,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-02,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-02,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-02,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-02,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-03,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-03,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-03,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-03,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-03,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-04,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-04,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-04,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-04,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-04,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-05,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-05,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-05,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-05,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-05,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-06,농어,1,0,0,0,0,0,0,0,0,0,25000.0,30000.0
2015-07-06,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-06,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-06,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-06,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-07,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-07,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-07,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-07,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-07,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-08,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-08,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-08,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-08,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-08,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-09,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-09,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-09,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-09,농어,0,0,0,1,0,0,0,0,0,0,25000.0,25000.0
2015-07-09,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-10,농어,1,0,0,0,0,0,0,0,0,0,30000.0,25000.0
2015-07-10,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-10,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-10,농어,0,0,0,1,0,0,0,0,0,0,27500.0,25000.0
2015-07-10,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-11,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-11,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-11,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-11,농어,0,0,0,1,0,0,0,0,0,0,30000.0,27500.0
2015-07-11,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-12,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-12,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-12,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-12,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-12,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-13,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-13,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-13,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-13,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-13,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-14,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-14,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-14,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-14,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-14,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-15,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-15,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-15,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-15,농어,0,0,0,1,0,0,0,0,0,0,25000.0,30000.0
2015-07-15,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-16,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-16,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-16,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-16,농어,0,0,0,1,0,0,0,0,0,0,27500.0,25000.0
2015-07-16,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-17,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-17,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-17,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-17,농어,0,0,0,1,0,0,0,0,0,0,25000.0,27500.0
2015-07-17,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-18,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-18,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-18,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-18,농어,0,0,0,1,0,0,0,0,0,0,27500.0,25000.0
2015-07-18,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-19,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-19,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-19,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-19,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-07-19,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-20,농어,1,0,0,0,0,0,0,0,0,0,25000.0,30000.0
2015-07-20,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-20,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-20,농어,0,0,0,1,0,0,0,0,0,0,25000.0,27500.0
2015-07-20,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-21,농어,1,0,0,0,0,0,0,0,0,0,27500.0,25000.0
2015-07-21,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-21,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-21,농어,0,0,0,1,0,0,0,0,0,0,27500.0,25000.0
2015-07-21,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-22,농어,1,0,0,0,0,0,0,0,0,0,30000.0,27500.0
2015-07-22,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-22,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-22,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-07-22,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-23,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-23,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-23,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-23,농어,0,0,0,1,0,0,0,0,0,0,27500.0,27500.0
2015-07-23,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-24,농어,1,0,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-24,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-24,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-24,농어,0,0,0,1,0,0,0,0,0,0,30000.0,27500.0
2015-07-24,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-25,농어,1,0,0,0,0,0,0,0,0,0,25000.0,30000.0
2015-07-25,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-25,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-25,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-25,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-26,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-26,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-26,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-26,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-26,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-27,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-27,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-27,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-27,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-27,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-28,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-28,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-28,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-28,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-28,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-29,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-29,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-29,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-29,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-29,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-30,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-30,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-30,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-30,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-30,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-07-31,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-07-31,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-31,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-07-31,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-07-31,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-01,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-01,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-01,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-01,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-01,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-02,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-02,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-02,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-02,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-02,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-03,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-03,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-03,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-03,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-03,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-04,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-04,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-04,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-04,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-04,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-05,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-05,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-05,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-05,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-05,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-06,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-06,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-06,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-06,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-06,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-07,농어,1,0,0,0,0,0,0,0,0,0,25000.0,25000.0
2015-08-07,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-07,농어,0,0,1,0,0,0,0,0,0,0,30000.0,30000.0
2015-08-07,농어,0,0,0,1,0,0,0,0,0,0,30000.0,30000.0
2015-08-07,농어,0,0,0,0,1,0,0,0,0,0,30000.0,30000.0
2015-08-08,농어,1,0,0,0,0,0,0,0,0,0,27500.0,25000.0
2015-08-08,농어,0,1,0,0,0,0,0,0,0,0,30000.0,30000.0
